#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403638129895097088,0.0094142,0.0029219,0.0817305,-0.0283965,0.8525376,0.0106756,0.5217847
1403638129995096832,0.0154138,0.0049770,0.1119759,-0.0399729,0.8574619,0.0202198,0.5125939
1403638130095097088,0.0229990,0.0052984,0.1501620,-0.0565731,0.8535114,0.0150825,0.5177743
1403638130195097088,0.0298283,0.0071731,0.1891846,-0.0638179,0.8529232,0.0179002,0.5178117
1403638130295097088,0.0355669,0.0085755,0.2298946,-0.0703060,0.8508706,0.0205674,0.5202436
1403638130395097088,0.0420631,0.0086498,0.2720921,-0.0817353,0.8453510,0.0095736,0.5278346
1403638130495096832,0.0454931,0.0100945,0.3112213,-0.0853362,0.8446803,0.0152348,0.5282053
1403638130595097088,0.0477010,0.0122275,0.3491278,-0.0766585,0.8454027,0.0239252,0.5280581
1403638130695097088,0.0486710,0.0107477,0.3871638,-0.0802193,0.8386020,0.0185239,0.5384871
1403638130795097088,0.0490043,0.0098593,0.4213898,-0.0973381,0.8314038,0.0040163,0.5470621
1403638130895097088,0.0476286,0.0078790,0.4461044,-0.1031081,0.8286375,0.0026760,0.5502012
1403638130995096832,0.0363124,0.0047173,0.4630497,-0.0965905,0.8118962,-0.0055827,0.5757288
1403638131095097088,0.0332460,0.0049989,0.4565686,-0.0890424,0.8039147,-0.0117179,0.5879245
1403638131195097088,0.0346114,0.0093185,0.4329218,-0.0770949,0.8113478,-0.0031637,0.5794490
1403638131295097088,0.0354512,0.0143457,0.4038754,-0.0646555,0.8214631,0.0104886,0.5664875
1403638131395097088,0.0336033,0.0149983,0.3738727,-0.0622743,0.8228873,0.0121529,0.5646509
1403638131495096832,0.0307444,0.0121502,0.3403443,-0.0551285,0.8221648,0.0130203,0.5664242
1403638131595097088,0.0256385,0.0100416,0.3009892,-0.0522477,0.8253410,0.0148856,0.5620150
1403638131695097088,0.0201456,0.0059535,0.2586752,-0.0493270,0.8263593,0.0191137,0.5606531
1403638131795097088,0.0148879,0.0015185,0.2122000,-0.0413628,0.8268081,0.0230333,0.5604881
1403638131895097088,0.0104483,-0.0034202,0.1692134,-0.0309932,0.8282623,0.0262586,0.5588663
1403638131995096832,0.0060797,-0.0063793,0.1346324,-0.0238251,0.8299921,0.0322945,0.5563295
1403638132095097088,0.0048688,-0.0057580,0.1208063,-0.0143818,0.8350718,0.0481237,0.5478434
1403638132195097088,0.0078463,-0.0049050,0.1397952,-0.0127109,0.8345582,0.0544037,0.5480796
