#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403638129895097088,0.0089260,0.0031727,0.0822275,-0.0275482,0.8507043,0.0100677,0.5248257
1403638129995096832,0.0148413,0.0055067,0.1129936,-0.0361259,0.8557184,0.0177828,0.5158727
1403638130095097088,0.0217337,0.0058262,0.1512915,-0.0536835,0.8511738,0.0134390,0.5219585
1403638130195097088,0.0280425,0.0067524,0.1904353,-0.0633349,0.8508677,0.0174717,0.5212558
1403638130295097088,0.0328613,0.0082005,0.2313675,-0.0693624,0.8480978,0.0201403,0.5248936
1403638130395097088,0.0382229,0.0081226,0.2736702,-0.0807771,0.8422346,0.0095725,0.5329393
1403638130495096832,0.0425930,0.0082619,0.3135212,-0.0857316,0.8425892,0.0151465,0.5314735
1403638130595097088,0.0450828,0.0091490,0.3518851,-0.0786197,0.8436017,0.0245471,0.5306153
1403638130695097088,0.0446044,0.0079451,0.3905618,-0.0818331,0.8364762,0.0190440,0.5415239
1403638130795097088,0.0444698,0.0074658,0.4254393,-0.0979909,0.8290555,0.0041532,0.5504975
1403638130895097088,0.0418776,0.0051036,0.4508976,-0.1029855,0.8260866,0.0024584,0.5540478
1403638130995096832,0.0302719,0.0009729,0.4709343,-0.0972634,0.8097458,-0.0055157,0.5786373
1403638131095097088,0.0253469,-0.0019703,0.4649482,-0.0910737,0.8021003,-0.0111244,0.5900990
1403638131195097088,0.0264102,0.0025863,0.4404865,-0.0774262,0.8097645,-0.0033810,0.5816143
1403638131295097088,0.0292566,0.0092268,0.4089814,-0.0637282,0.8206662,0.0094399,0.5677645
1403638131395097088,0.0299876,0.0094125,0.3764575,-0.0598844,0.8227823,0.0100520,0.5651037
1403638131495096832,0.0279681,0.0068617,0.3420529,-0.0523911,0.8221568,0.0107040,0.5667441
1403638131595097088,0.0225368,0.0050962,0.3022683,-0.0497820,0.8253277,0.0127221,0.5623113
1403638131695097088,0.0172700,0.0018845,0.2596834,-0.0460588,0.8261759,0.0165156,0.5612835
1403638131795097088,0.0102788,-0.0000514,0.2130033,-0.0386364,0.8265141,0.0208290,0.5612021
1403638131895097088,0.0037618,-0.0019881,0.1697490,-0.0292967,0.8277799,0.0247181,0.5597421
1403638131995096832,-0.0022279,-0.0047877,0.1350278,-0.0224625,0.8294439,0.0309931,0.5572771
1403638132095097088,-0.0042400,-0.0072264,0.1221322,-0.0124963,0.8342992,0.0464303,0.5492111
1403638132195097088,0.0024541,-0.0065016,0.1412764,-0.0096035,0.8344122,0.0514900,0.5486464
1403638132295097088,0.0041281,-0.0045049,0.1845895,-0.0222949,0.8263951,0.0438169,0.5609405
1403638132395097088,0.0065333,-0.0014909,0.2395145,-0.0338877,0.8219011,0.0375832,0.5673780
1403638132495096832,0.0084347,0.0014511,0.2975841,-0.0529724,0.8135806,0.0259530,0.5784523
1403638132595097088,0.0109322,0.0037009,0.3519090,-0.0710648,0.7997463,0.0110135,0.5960154
1403638132695097088,0.0129178,0.0113620,0.3924965,-0.0787479,0.7995946,0.0079342,0.5953018
1403638132795097088,0.0153835,0.0220457,0.4172729,-0.0806487,0.8050641,0.0062719,0.5876464
1403638132895097088,0.0137856,0.0298453,0.4277044,-0.0862352,0.7975231,-0.0023355,0.5970887
1403638132995096832,0.0142096,0.0314824,0.4221921,-0.0911357,0.7906946,-0.0041207,0.6053754
1403638133095097088,0.0162462,0.0230081,0.4037979,-0.0806500,0.7952676,0.0097108,0.6007918
1403638133195097088,0.0192756,0.0031998,0.3796105,-0.0685085,0.7995619,0.0111271,0.5965597
1403638133295097088,0.0212984,-0.0280618,0.3566086,-0.0506989,0.8008782,-0.0000105,0.5966772
1403638133395097088,0.0196038,-0.0680296,0.3302413,-0.0321494,0.8068797,-0.0076200,0.5897911
1403638133495096832,0.0124221,-0.1144758,0.3100187,-0.0127430,0.8097457,-0.0213162,0.5862552
1403638133595097088,0.0001536,-0.1606259,0.2919219,-0.0049444,0.8110037,-0.0434717,0.5834028
1403638133695097088,-0.0151539,-0.2019390,0.2721550,-0.0054161,0.8145768,-0.0595421,0.5769663
1403638133795097088,-0.0304328,-0.2374434,0.2551261,0.0086859,0.8162607,-0.0731885,0.5729629
1403638133895097088,-0.0393356,-0.2633624,0.2386902,0.0260317,0.8184596,-0.0815331,0.5681537
1403638133995096832,-0.0289358,-0.2738222,0.2339352,0.0262295,0.8172821,-0.0811325,0.5698943
1403638134095097088,-0.0042300,-0.2617536,0.2327913,0.0206095,0.8205521,-0.0688614,0.5670341
1403638134195097088,0.0338618,-0.2444768,0.2253024,0.0123559,0.8228342,-0.0538734,0.5655872
1403638134295097088,0.0657956,-0.2066940,0.2331839,0.0063592,0.8142459,-0.0607981,0.5772926
1403638134395097088,0.1028086,-0.1659265,0.2353597,-0.0073618,0.8160073,-0.0619301,0.5746673
1403638134495096832,0.1327508,-0.1210461,0.2381465,-0.0152796,0.8173093,-0.0653099,0.5722820
1403638134595097088,0.1552646,-0.0760984,0.2431539,-0.0261320,0.8155673,-0.0702819,0.5737835
1403638134695097088,0.1698023,-0.0284855,0.2475005,-0.0293148,0.8187913,-0.0701436,0.5690354
1403638134795097088,0.1800534,0.0184442,0.2527710,-0.0296313,0.8255130,-0.0654614,0.5597902
1403638134895097088,0.1871277,0.0623174,0.2634221,-0.0252213,0.8273380,-0.0624899,0.5576475
1403638134995096832,0.1920952,0.0996309,0.2688108,-0.0244943,0.8233319,-0.0642054,0.5633847
1403638135095097088,0.1929203,0.1293948,0.2703461,-0.0192271,0.8267839,-0.0574341,0.5592495
1403638135195097088,0.1901249,0.1470799,0.2649747,-0.0160249,0.8305725,-0.0508808,0.5543498
1403638135295097088,0.1843813,0.1471675,0.2551474,-0.0123609,0.8318774,-0.0486027,0.5526888
1403638135395097088,0.1741270,0.1345071,0.2460770,-0.0083607,0.8291612,-0.0513144,0.5565865
1403638135495096832,0.1602172,0.1042264,0.2332424,0.0017091,0.8308574,-0.0505820,0.5541792
1403638135595097088,0.1514329,0.0759773,0.2255568,0.0093149,0.8355833,-0.0503222,0.5469749
1403638135695097088,0.1418341,0.0380127,0.2230928,0.0139346,0.8316618,-0.0600490,0.5518501
1403638135795097088,0.1268349,0.0012216,0.2178683,0.0112750,0.8286849,-0.0732533,0.5547866
1403638135895097088,0.1070233,-0.0319017,0.2138763,0.0222398,0.8336583,-0.0691424,0.5474838
1403638135995096832,0.0857670,-0.0622263,0.2200493,0.0344268,0.8388452,-0.0649268,0.5393867
1403638136095097088,0.0668216,-0.1001948,0.2378588,0.0434729,0.8317077,-0.0711437,0.5489180
1403638136195097088,0.0463454,-0.1440621,0.2518804,0.0409854,0.8215471,-0.0852785,0.5622350
1403638136295097088,0.0247642,-0.1875147,0.2529922,0.0472899,0.8190729,-0.0905983,0.5645132
1403638136395097088,0.0052270,-0.2226328,0.2444782,0.0569725,0.8208251,-0.0916652,0.5608901
1403638136495096832,-0.0087927,-0.2429091,0.2378911,0.0630844,0.8231322,-0.0939150,0.5564654
1403638136595097088,-0.0125878,-0.2443555,0.2408057,0.0566658,0.8236290,-0.1042302,0.5545812
1403638136695097088,-0.0123963,-0.2302769,0.2525988,0.0428381,0.8218810,-0.1059449,0.5580790
1403638136795097088,-0.0055878,-0.1997203,0.2662204,0.0251792,0.8212276,-0.1015872,0.5609201
1403638136895097088,0.0041947,-0.1594865,0.2761818,-0.0004350,0.8137780,-0.1030423,0.5719680
1403638136995096832,0.0145939,-0.1175964,0.2713614,-0.0198189,0.8037476,-0.1062706,0.5850671
1403638137095097088,0.0227874,-0.0785712,0.2482429,-0.0268841,0.8039924,-0.1005021,0.5854680
1403638137195097088,0.0276202,-0.0449899,0.2134206,-0.0236573,0.8117709,-0.0869892,0.5769760
1403638137295097088,0.0297671,-0.0186913,0.1736709,-0.0197770,0.8203187,-0.0726993,0.5669223
1403638137395097088,0.0299293,0.0016566,0.1342235,-0.0172827,0.8256930,-0.0652119,0.5600713
1403638137495096832,0.0289396,0.0165054,0.0978891,-0.0062972,0.8335954,-0.0567329,0.5494183
1403638137595097088,0.0296504,0.0247322,0.0664168,0.0088812,0.8420765,-0.0454364,0.5373675
