#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403715278912143104,0.0688558,0.0136365,0.1031489,0.0141542,0.8125726,-0.0215016,0.5822913
1403715279012142848,0.0841073,0.0170623,0.1359120,0.0171357,0.8111948,-0.0217488,0.5841202
1403715279112143104,0.0973240,0.0198764,0.1523297,0.0183225,0.8084298,-0.0217524,0.5879050
1403715279212142848,0.1078433,0.0216114,0.1492707,0.0209303,0.8068530,-0.0213893,0.5899938
1403715279312143104,0.1182826,0.0223108,0.1382630,0.0231124,0.8080578,-0.0223320,0.5882258
1403715279412143104,0.1271854,0.0231618,0.1327135,0.0228334,0.8088210,-0.0242127,0.5871124
1403715279512142848,0.1344001,0.0236493,0.1317639,0.0226349,0.8098325,-0.0249302,0.5856940
1403715279612143104,0.1401073,0.0241631,0.1349701,0.0243181,0.8104146,-0.0250193,0.5848169
1403715279712142848,0.1441045,0.0241694,0.1422780,0.0250452,0.8104316,-0.0253840,0.5847469
1403715279812143104,0.1468522,0.0239674,0.1531653,0.0257013,0.8105813,-0.0265234,0.5844604
1403715279912143104,0.1478601,0.0218824,0.1676541,0.0272295,0.8108492,-0.0275662,0.5839711
1403715280012142848,0.1478124,0.0213185,0.1809283,0.0282431,0.8151984,-0.0283243,0.5777989
1403715280112143104,0.1485224,0.0194811,0.1942105,0.0303874,0.8227076,-0.0268018,0.5670189
1403715280212142848,0.1526002,0.0174310,0.2101939,0.0355401,0.8250087,-0.0213274,0.5635979
1403715280312143104,0.1605693,0.0164017,0.2283619,0.0399598,0.8228532,-0.0150796,0.5666466
1403715280412143104,0.1731121,0.0185716,0.2459578,0.0437472,0.8193446,-0.0123334,0.5714967
1403715280512142848,0.1887618,0.0216434,0.2623337,0.0466208,0.8165007,-0.0250324,0.5749144
1403715280612143104,0.2064318,0.0246238,0.2776934,0.0562243,0.8121186,-0.0477404,0.5788118
1403715280712142848,0.2304586,0.0239805,0.2967829,0.0806201,0.8072682,-0.0791138,0.5792750
1403715280812143104,0.2560172,0.0114286,0.3033574,0.1434066,0.8030978,-0.1366865,0.5619477
1403715280912143104,0.2725575,0.0100365,0.3099758,0.1614309,0.7994249,-0.1590857,0.5563737
1403715281012142848,0.2880264,0.0113421,0.3174162,0.1731799,0.7970902,-0.1743414,0.5515986
1403715281112143104,0.3042138,0.0159529,0.3253732,0.1786909,0.7964068,-0.1824020,0.5482110
1403715281212142848,0.3234880,0.0197313,0.3331747,0.1735400,0.7977341,-0.1826738,0.5478452
1403715281312143104,0.3438400,0.0288316,0.3382224,0.1512074,0.8018480,-0.1760405,0.5506232
1403715281412143104,0.3663215,0.0342962,0.3414573,0.1380275,0.8017339,-0.1765107,0.5540895
1403715281512142848,0.3887271,0.0360770,0.3386967,0.1454334,0.7992311,-0.1884908,0.5518605
1403715281612143104,0.4077866,0.0371148,0.3444017,0.1585988,0.7948185,-0.2062378,0.5482480
1403715281712142848,0.4265064,0.0378293,0.3431736,0.1703657,0.7892289,-0.2258671,0.5450480
1403715281812143104,0.4455300,0.0358246,0.3391547,0.1822952,0.7830863,-0.2474363,0.5406659
1403715281912143104,0.4631984,0.0328872,0.3325898,0.1965273,0.7755418,-0.2698501,0.5358104
1403715282012142848,0.4894884,0.0292480,0.3227246,0.2090053,0.7678950,-0.2918822,0.5305270
1403715282112143104,0.5136264,0.0258389,0.3122219,0.2231116,0.7599462,-0.3122715,0.5245851
1403715282212142848,0.5393668,0.0241163,0.3006555,0.2373490,0.7513567,-0.3324132,0.5182953
1403715282312143104,0.5684631,0.0244762,0.2896669,0.2512776,0.7429875,-0.3525049,0.5104601
1403715282412143104,0.5990620,0.0252080,0.2786112,0.2666282,0.7346673,-0.3712503,0.5013448
1403715282512142848,0.6294633,0.0259253,0.2679408,0.2804616,0.7243149,-0.3908084,0.4939413
1403715282612143104,0.6613630,0.0249136,0.2576844,0.2939944,0.7132558,-0.4081686,0.4880900
1403715282712142848,0.6954376,0.0222789,0.2473418,0.3045095,0.7011202,-0.4249209,0.4849192
1403715282812143104,0.7325343,0.0210825,0.2357276,0.3126005,0.6890129,-0.4428010,0.4811127
1403715282912143104,0.7707691,0.0205677,0.2234490,0.3241827,0.6772584,-0.4580510,0.4758318
1403715283012142848,0.8072286,0.0196453,0.2107049,0.3344548,0.6649462,-0.4743417,0.4700920
1403715283112143104,0.8396255,0.0176217,0.1967387,0.3431549,0.6513801,-0.4911853,0.4654951
1403715283212142848,0.8723761,0.0156967,0.1819955,0.3508663,0.6370523,-0.5077506,0.4617863
1403715283312143104,0.9053840,0.0139805,0.1673309,0.3592666,0.6236689,-0.5230995,0.4564336
1403715283412143104,0.9341003,0.0136121,0.1541327,0.3680558,0.6120173,-0.5370221,0.4489733
1403715283512142848,0.9655227,0.0124245,0.1411659,0.3751554,0.6035470,-0.5506352,0.4379387
1403715283612143104,0.9937658,0.0127144,0.1299882,0.3825603,0.5970895,-0.5622355,0.4254680
1403715283712142848,1.0205833,0.0122063,0.1203894,0.3877371,0.5926102,-0.5697935,0.4169034
1403715283812143104,1.0480275,0.0112426,0.1111644,0.3910440,0.5877950,-0.5743903,0.4143156
1403715283912143104,1.0751686,0.0072188,0.1024366,0.3945584,0.5837659,-0.5761309,0.4142634
1403715284012142848,1.1002444,0.0032213,0.0919954,0.3944591,0.5824814,-0.5782538,0.4132069
1403715284112143104,1.1251366,-0.0019019,0.0801466,0.3909580,0.5837599,-0.5807361,0.4112442
1403715284212142848,1.1476884,-0.0083847,0.0690326,0.3845578,0.5838074,-0.5835399,0.4132378
1403715284312143104,1.1685873,-0.0178706,0.0589859,-0.3772172,-0.5826054,0.5861347,-0.4180002
1403715284412143104,1.1853899,-0.0299235,0.0508001,-0.3762686,-0.5835027,0.5840371,-0.4205320
1403715284512142848,1.1989393,-0.0442189,0.0438229,0.3810196,0.5881621,-0.5775841,0.4186716
1403715284612143104,1.2096494,-0.0604796,0.0378032,0.3865100,0.5918828,-0.5703676,0.4182888
1403715284712142848,1.2199693,-0.0785918,0.0313185,0.3898062,0.5953906,-0.5646514,0.4180072
1403715284812143104,1.2290851,-0.0963998,0.0262602,0.3939121,0.5955145,-0.5620742,0.4174545
1403715284912143104,1.2384702,-0.1138990,0.0223059,0.3990962,0.5884331,-0.5649855,0.4186408
1403715285012142848,1.2459484,-0.1304773,0.0206260,0.4071214,0.5731657,-0.5730506,0.4211249
1403715285112143104,1.2522317,-0.1440782,0.0202874,-0.4174508,-0.5564828,0.5840958,-0.4182030
1403715285212142848,1.2562458,-0.1523595,0.0220033,-0.4238603,-0.5425630,0.5994833,-0.4081515
1403715285312143104,1.2612459,-0.1569381,0.0274026,-0.4231598,-0.5315830,0.6158141,-0.3989088
1403715285412143104,1.2645172,-0.1591682,0.0450116,-0.4188928,-0.5252214,0.6298483,-0.3898236
1403715285512142848,1.2667142,-0.1626407,0.0765878,-0.4161921,-0.5217633,0.6381568,-0.3838009
1403715285612143104,1.2643453,-0.1662900,0.1167559,-0.4145539,-0.5173425,0.6433540,-0.3828804
1403715285712142848,1.2556202,-0.1706227,0.1564807,-0.4141507,-0.5150726,0.6461969,-0.3815874
1403715285812143104,1.2423571,-0.1774848,0.1951697,-0.4179151,-0.5140179,0.6455374,-0.3800184
1403715285912143104,1.2254481,-0.1860174,0.2301632,-0.4244186,-0.5175844,0.6423316,-0.3733435
1403715286012142848,1.2056690,-0.1955729,0.2618706,-0.4292415,-0.5228143,0.6394962,-0.3653239
1403715286112143104,1.1855848,-0.2073794,0.2903529,-0.4320940,-0.5252665,0.6380795,-0.3608940
1403715286212142848,1.1656792,-0.2220043,0.3164558,-0.4290824,-0.5233253,0.6408654,-0.3623678
1403715286312143104,1.1448316,-0.2392825,0.3404362,-0.4282937,-0.5230801,0.6415627,-0.3624210
1403715286412143104,1.1239183,-0.2597684,0.3634387,-0.4303847,-0.5237912,0.6401786,-0.3613628
1403715286512142848,1.1042273,-0.2829230,0.3829787,-0.4336642,-0.5246005,0.6383742,-0.3594552
1403715286612143104,1.0841104,-0.3089813,0.4020821,-0.4372786,-0.5222399,0.6377657,-0.3595939
1403715286712142848,1.0643684,-0.3348291,0.4203945,-0.4461077,-0.5129411,0.6386156,-0.3606237
1403715286812143104,1.0433242,-0.3611272,0.4368026,-0.4531509,-0.5037796,0.6436722,-0.3557338
1403715286912143104,1.0240198,-0.3872813,0.4496339,-0.4530373,-0.4995590,0.6523901,-0.3458108
1403715287012142848,1.0066460,-0.4150051,0.4624785,-0.4540392,-0.4966343,0.6585560,-0.3369076
1403715287112143104,0.9925995,-0.4446390,0.4752174,-0.4569385,-0.4929893,0.6619573,-0.3316343
1403715287212142848,0.9813736,-0.4765736,0.4880984,-0.4636476,-0.4876000,0.6612227,-0.3317555
1403715287312143104,0.9726882,-0.5091523,0.5018893,-0.4692791,-0.4823811,0.6600290,-0.3338372
1403715287412143104,0.9667653,-0.5422377,0.5128967,-0.4702022,-0.4784846,0.6608069,-0.3365956
1403715287512142848,0.9623421,-0.5742167,0.5259339,-0.4670070,-0.4721181,0.6653389,-0.3410764
1403715287612143104,0.9568882,-0.6039078,0.5409842,-0.4648955,-0.4614991,0.6738550,-0.3417753
1403715287712142848,0.9481434,-0.6308422,0.5569905,-0.4658409,-0.4474400,0.6845498,-0.3379072
1403715287812143104,0.9350326,-0.6548718,0.5750016,-0.4732066,-0.4325297,0.6935151,-0.3286797
1403715287912143104,0.9172429,-0.6770421,0.5944580,-0.4850981,-0.4156614,0.7015810,-0.3157367
1403715288012142848,0.8969418,-0.6961145,0.6123885,-0.4981292,-0.3965413,0.7103430,-0.3000584
1403715288112143104,0.8767550,-0.7137338,0.6290816,0.5082532,0.3765102,-0.7193632,0.2871155
1403715288212142848,0.8582289,-0.7267769,0.6384414,0.5139269,0.3624627,-0.7268525,0.2760170
1403715288312143104,0.8396223,-0.7396308,0.6378171,0.5174053,0.3537685,-0.7321162,0.2667310
1403715288412143104,0.8211121,-0.7527052,0.6274387,0.5183145,0.3479001,-0.7358789,0.2622934
1403715288512142848,0.8041132,-0.7629888,0.6185175,0.5188956,0.3441405,-0.7375631,0.2613720
1403715288612143104,0.7878354,-0.7691925,0.6194564,0.5177150,0.3418837,-0.7389433,0.2627728
1403715288712142848,0.7710986,-0.7725437,0.6368326,0.5168228,0.3418998,-0.7393765,0.2632891
1403715288812143104,0.7548953,-0.7710949,0.6525588,0.5174525,0.3455975,-0.7385940,0.2593918
1403715288912143104,0.7385984,-0.7672354,0.6580942,0.5197397,0.3479458,-0.7382403,0.2525977
1403715289012142848,0.7218451,-0.7624284,0.6506121,0.5217210,0.3451428,-0.7406382,0.2452320
1403715289112143104,0.7058569,-0.7578894,0.6323748,0.5231418,0.3383299,-0.7453824,0.2371930
1403715289212142848,0.6908283,-0.7535440,0.6064818,0.5262050,0.3323929,-0.7487761,0.2279420
1403715289312143104,0.6773899,-0.7501477,0.5787450,0.5284313,0.3253037,-0.7528848,0.2193224
1403715289412143104,0.6638954,-0.7478105,0.5486393,0.5311724,0.3147778,-0.7581734,0.2096283
1403715289512142848,0.6502387,-0.7483212,0.5136583,0.5322829,0.3012497,-0.7655438,0.1996654
1403715289612143104,0.6377153,-0.7514870,0.4760010,0.5336825,0.2865559,-0.7726630,0.1898962
1403715289712142848,0.6256225,-0.7582516,0.4356381,0.5325363,0.2754558,-0.7792491,0.1824828
1403715289812143104,0.6141383,-0.7683051,0.3992480,0.5336112,0.2694751,-0.7815509,0.1783826
1403715289912143104,0.6029402,-0.7829902,0.3755210,0.5344313,0.2659463,-0.7818165,0.1800520
1403715290012142848,0.5906853,-0.8016939,0.3626613,0.5325911,0.2674375,-0.7820951,0.1820743
1403715290112143104,0.5777273,-0.8235890,0.3628843,0.5338002,0.2719756,-0.7789603,0.1852228
1403715290212142848,0.5642914,-0.8482452,0.3747054,0.5318291,0.2794145,-0.7772231,0.1871086
1403715290312143104,0.5498585,-0.8768953,0.3903988,0.5264622,0.2853451,-0.7781022,0.1896644
1403715290412143104,0.5343724,-0.9079835,0.4016088,0.5197832,0.2884346,-0.7804873,0.1935729
1403715290512142848,0.5175533,-0.9434963,0.4116927,0.5163709,0.2894405,-0.7813923,0.1975129
1403715290612143104,0.4976583,-0.9821360,0.4204897,0.5200058,0.2884085,-0.7784800,0.2009563
1403715290712142848,0.4770686,-1.0225550,0.4263886,0.5238345,0.2864177,-0.7762067,0.2026464
1403715290812143104,0.4545686,-1.0641836,0.4328451,0.5297185,0.2839452,-0.7728878,0.2035138
1403715290912143104,0.4327223,-1.1064343,0.4372072,0.5296328,0.2805286,-0.7738152,0.2049459
1403715291012142848,0.4122559,-1.1485182,0.4404159,0.5309514,0.2725973,-0.7745726,0.2093290
1403715291112143104,0.3908468,-1.1899080,0.4413974,0.5306350,0.2618056,-0.7767345,0.2157959
1403715291212142848,0.3679266,-1.2270280,0.4426025,0.5310523,0.2509466,-0.7789020,0.2198202
1403715291312143104,0.3433916,-1.2573151,0.4406319,0.5322795,0.2421171,-0.7812877,0.2182829
1403715291412143104,0.3156064,-1.2844708,0.4346901,0.5335881,0.2345381,-0.7839119,0.2139108
1403715291512142848,0.2851391,-1.3069952,0.4273042,0.5328121,0.2288163,-0.7883443,0.2055910
1403715291612143104,0.2522684,-1.3233701,0.4162935,0.5309811,0.2210601,-0.7934867,0.1989230
1403715291712142848,0.2142831,-1.3381648,0.4059497,0.5295486,0.2130890,-0.7977066,0.1945133
1403715291812143104,0.1729682,-1.3476095,0.3958693,0.5319191,0.2120341,-0.7988875,0.1840716
1403715291912143104,0.1281225,-1.3551954,0.3845290,0.5366669,0.2179200,-0.7977792,0.1674748
1403715292012142848,0.0807013,-1.3634378,0.3712647,0.5376122,0.2199877,-0.7982594,0.1592498
1403715292112143104,0.0325983,-1.3737999,0.3577398,0.5374247,0.2223966,-0.7980503,0.1575760
1403715292212142848,-0.0159047,-1.3875342,0.3431924,0.5355764,0.2308359,-0.7961525,0.1612883
1403715292312143104,-0.0651846,-1.4054940,0.3297363,0.5318826,0.2458295,-0.7926504,0.1684460
1403715292412143104,-0.1158689,-1.4274258,0.3168304,0.5284658,0.2657023,-0.7865215,0.1775112
1403715292512142848,-0.1667147,-1.4536846,0.3046930,0.5238894,0.2875231,-0.7788906,0.1902625
