#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403638129445096960,0.0001009,-0.0055455,0.0273682,-0.0569210,0.8155050,-0.0359108,0.5748235
1403638129545097216,0.0012183,-0.0043552,0.0331489,-0.0620343,0.8308085,-0.0104925,0.5529908
1403638129645096960,0.0040180,-0.0015948,0.0412164,-0.0445718,0.8452467,0.0113092,0.5323941
1403638129745096960,0.0069076,-0.0007247,0.0548885,-0.0332220,0.8474697,0.0082630,0.5297388
1403638129845096960,0.0094932,0.0009673,0.0710619,-0.0361199,0.8529815,0.0107891,0.5205780
1403638129945096960,0.0131205,0.0040572,0.0956115,-0.0346919,0.8586607,0.0186845,0.5110275
1403638130045097216,0.0179172,0.0060603,0.1308586,-0.0421344,0.8525903,0.0146576,0.5206722
1403638130145096960,0.0226646,0.0076289,0.1699483,-0.0506216,0.8464932,0.0091496,0.5299085
1403638130245096960,0.0265107,0.0099498,0.2093137,-0.0543040,0.8461436,0.0160126,0.5299393
1403638130345096960,0.0308853,0.0115281,0.2513166,-0.0634234,0.8400266,0.0089047,0.5387518
1403638130445096960,0.0344617,0.0132669,0.2922757,-0.0723382,0.8359521,0.0042845,0.5439971
1403638130545097216,0.0373864,0.0164494,0.3305200,-0.0642517,0.8379464,0.0146007,0.5417604
1403638130645096960,0.0376868,0.0188343,0.3681783,-0.0600498,0.8339468,0.0162681,0.5483266
1403638130745096960,0.0374093,0.0189627,0.4048741,-0.0717166,0.8253486,0.0031585,0.5600414
1403638130845096960,0.0370445,0.0195350,0.4347302,-0.0813007,0.8212962,-0.0048193,0.5646588
1403638130945096960,0.0336385,0.0186497,0.4527561,-0.0813059,0.8152058,-0.0088593,0.5733676
1403638131045097216,0.0291820,0.0170936,0.4587587,-0.0748197,0.8005638,-0.0190513,0.5942530
1403638131145096960,0.0291120,0.0169422,0.4430249,-0.0673348,0.8011263,-0.0170538,0.5944509
1403638131245096960,0.0303789,0.0194260,0.4212793,-0.0545470,0.8114214,-0.0019656,0.5819073
1403638131345096960,0.0292552,0.0214019,0.3893225,-0.0483899,0.8177821,0.0063439,0.5734550
