#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403636580913555456,-0.0004061,0.0160601,-0.0860747,-0.0328231,0.8317139,0.0457768,0.5523397
1403636581013555456,0.0038272,0.0174151,-0.0105963,-0.0502125,0.8215173,0.0611282,0.5646692
1403636581113555456,0.0069479,0.0172089,0.0547369,-0.0593947,0.8121607,0.0643126,0.5768286
1403636581213555456,0.0102317,0.0151001,0.1101849,-0.0624992,0.8040477,0.0586923,0.5883505
1403636581313555456,0.0108057,0.0122564,0.1504685,-0.0640950,0.7951312,0.0560319,0.6004321
1403636581413555456,0.0095927,0.0083045,0.1614437,-0.0641661,0.7920759,0.0578418,0.6042787
1403636581513555456,0.0094008,0.0044150,0.1365355,-0.0618696,0.7979005,0.0630101,0.5962857
1403636581613555456,0.0141134,0.0018270,0.0865420,-0.0699985,0.8096067,0.0656797,0.5790712
1403636581713555456,0.0141827,-0.0006283,0.0239353,-0.0775284,0.8153627,0.0701121,0.5694360
1403636581813555456,0.0106811,-0.0023928,-0.0436673,-0.0890527,0.8170312,0.0750650,0.5647077
1403636581913555456,0.0040771,-0.0010372,-0.1124964,-0.0975276,0.8210570,0.0776222,0.5570714
1403636582013555456,-0.0018553,0.0011071,-0.1756616,-0.0994699,0.8294678,0.0774080,0.5441479
1403636582113555456,-0.0076233,0.0048930,-0.2249977,-0.0953311,0.8389918,0.0788595,0.5298924
1403636582213555456,-0.0129654,0.0076704,-0.2488954,-0.0964086,0.8455819,0.0815443,0.5186975
1403636582313555456,-0.0117855,0.0098537,-0.2376724,-0.0968281,0.8477105,0.0827683,0.5149374
1403636582413555456,-0.0082905,0.0113254,-0.1939662,-0.0979015,0.8430804,0.0810553,0.5225521
1403636582513555456,-0.0028416,0.0110301,-0.1339874,-0.0963052,0.8356218,0.0795415,0.5349156
1403636582613555456,0.0028894,0.0086374,-0.0675041,-0.0909075,0.8317293,0.0775932,0.5421637
1403636582713555456,0.0081991,0.0041624,-0.0003681,-0.0871515,0.8298215,0.0736256,0.5462419
1403636582813555456,0.0159952,-0.0015684,0.0649473,-0.0812473,0.8257076,0.0628902,0.5546626
1403636582913555456,0.0227708,-0.0079871,0.1273014,-0.0785848,0.8178500,0.0529649,0.5675743
1403636583013555456,0.0253572,-0.0137466,0.1751664,-0.0787646,0.8079975,0.0499578,0.5817564
1403636583113555456,0.0263370,-0.0172691,0.1941383,-0.0801592,0.8030051,0.0524189,0.5882258
1403636583213555456,0.0257241,-0.0196605,0.1792862,-0.0786800,0.8026496,0.0562341,0.5885582
1403636583313555456,0.0251210,-0.0180791,0.1376105,-0.0806835,0.8039593,0.0589319,0.5862308
1403636583413555456,0.0236613,-0.0163702,0.0797759,-0.0816505,0.8059320,0.0603570,0.5832357
1403636583513555456,0.0196809,-0.0153690,0.0119965,-0.0784268,0.8086819,0.0629713,0.5795839
1403636583613555456,0.0157064,-0.0153940,-0.0585177,-0.0704830,0.8139547,0.0633202,0.5731496
1403636583713555456,0.0112376,-0.0135709,-0.1274134,-0.0762865,0.8243482,0.0633878,0.5573262
1403636583813555456,0.0059471,-0.0122932,-0.1865303,-0.0801833,0.8363115,0.0611433,0.5389018
1403636583913555456,0.0004171,-0.0118946,-0.2332924,-0.0759692,0.8431182,0.0633557,0.5285513
1403636584013555456,-0.0057243,-0.0114203,-0.2609172,-0.0736425,0.8449689,0.0681091,0.5253242
1403636584113555456,-0.0083418,-0.0091680,-0.2621833,-0.0770296,0.8445618,0.0710319,0.5251059
1403636584213555456,-0.0057422,-0.0087763,-0.2339886,-0.0763885,0.8444577,0.0714625,0.5253086
1403636584313555456,-0.0007068,-0.0087465,-0.1843232,-0.0752865,0.8426409,0.0702322,0.5285411
1403636584413555456,0.0078862,-0.0100174,-0.1207097,-0.0688386,0.8406716,0.0712817,0.5324015
1403636584513555456,0.0177795,-0.0120433,-0.0489368,-0.0631618,0.8365146,0.0704930,0.5397079
1403636584613555456,0.0273134,-0.0135934,0.0260333,-0.0618377,0.8285814,0.0654926,0.5525755
1403636584713555456,0.0334776,-0.0155354,0.0972700,-0.0588733,0.8171861,0.0588912,0.5703268
1403636584813555456,0.0354339,-0.0167530,0.1573379,-0.0566415,0.8066056,0.0540778,0.5858794
1403636584913555456,0.0338307,-0.0171971,0.2002153,-0.0598887,0.8000128,0.0499428,0.5948937
1403636585013555456,0.0332678,-0.0179815,0.2150965,-0.0618813,0.7989292,0.0453194,0.5965141
1403636585113555456,0.0337069,-0.0180764,0.2015601,-0.0611863,0.8012919,0.0431674,0.5935690
1403636585213555456,0.0346247,-0.0178122,0.1652524,-0.0559299,0.8049674,0.0400369,0.5893186
1403636585313555456,0.0366290,-0.0185619,0.1161595,-0.0465043,0.8086860,0.0417628,0.5849105
1403636585413555456,0.0369503,-0.0207703,0.0615927,-0.0398004,0.8121824,0.0462479,0.5802042
1403636585513555456,0.0350271,-0.0212528,0.0070506,-0.0433589,0.8173892,0.0537025,0.5719362
1403636585613555456,0.0260661,-0.0226178,-0.0394832,-0.0537102,0.8232598,0.0629387,0.5616024
1403636585713555456,0.0139974,-0.0239997,-0.0718037,-0.0657209,0.8304602,0.0674292,0.5490627
1403636585813555456,0.0024706,-0.0254358,-0.0882498,-0.0724619,0.8386099,0.0656148,0.5358893
1403636585913555456,-0.0076994,-0.0266852,-0.0921818,-0.0773203,0.8480500,0.0631623,0.5204261
1403636586013555456,-0.0151817,-0.0278637,-0.0906992,-0.0745586,0.8601824,0.0580608,0.5011549
1403636586113555456,-0.0208150,-0.0280158,-0.0874905,-0.0633236,0.8727327,0.0498442,0.4815012
1403636586213555456,-0.0270758,-0.0250012,-0.0822810,-0.0588658,0.8815774,0.0434180,0.4663378
1403636586313555456,-0.0354991,-0.0233300,-0.0780207,-0.0587195,0.8904875,0.0403285,0.4493970
1403636586413555456,-0.0459183,-0.0241892,-0.0757709,-0.0596642,0.8998663,0.0369600,0.4304820
1403636586513555456,-0.0566672,-0.0282376,-0.0738863,-0.0579409,0.9075115,0.0383310,0.4142420
1403636586613555456,-0.0626514,-0.0352540,-0.0702372,-0.0588744,0.9115529,0.0412291,0.4048521
1403636586713555456,-0.0623792,-0.0448203,-0.0659873,-0.0602812,0.9108224,0.0406130,0.4063487
1403636586813555456,-0.0580150,-0.0534472,-0.0639167,-0.0649084,0.9073990,0.0411820,0.4131804
1403636586913555456,-0.0528504,-0.0580368,-0.0644507,-0.0657113,0.9044688,0.0446592,0.4190748
1403636587013555456,-0.0472749,-0.0591560,-0.0648650,-0.0673076,0.9027458,0.0502636,0.4218924
1403636587113555456,-0.0411268,-0.0603143,-0.0646062,-0.0671737,0.9039392,0.0544457,0.4188285
