#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1413393218005760512,-0.1501351,0.1758624,0.2365131,0.0266594,0.8197849,-0.0041227,0.5720359
1413393218105760512,-0.1732274,0.2024528,0.2638433,0.0090348,0.8239603,-0.0001354,0.5665755
1413393218205760512,-0.1995328,0.2294370,0.2862931,-0.0144732,0.8288862,0.0010840,0.5592289
1413393218305760256,-0.2296988,0.2513485,0.2971567,-0.0364564,0.8330460,0.0003536,0.5520011
1413393218405760512,-0.2589353,0.2730461,0.2960770,-0.0356933,0.8328289,0.0054780,0.5523514
1413393218505760512,-0.2890538,0.2937577,0.2857972,-0.0251068,0.8304259,0.0125278,0.5564221
1413393218605760512,-0.3208499,0.3184470,0.2800432,-0.0143134,0.8289708,0.0167984,0.5588563
1413393218705760512,-0.3542940,0.3437163,0.2752591,-0.0107501,0.8277734,0.0172827,0.5606932
1413393218805760256,-0.3904289,0.3647067,0.2722609,-0.0140200,0.8311756,0.0198207,0.5554797
1413393218905760512,-0.4237235,0.3954365,0.2699654,-0.0173513,0.8400514,0.0117603,0.5421018
1413393219005760512,-0.4503221,0.4164471,0.2718816,-0.0172578,0.8466192,0.0058004,0.5318876
1413393219105760512,-0.4707621,0.4420322,0.2758000,-0.0154898,0.8466961,0.0020734,0.5318472
1413393219205760512,-0.4888260,0.4595058,0.2851825,-0.0189391,0.8451491,0.0035532,0.5341832
1413393219305760256,-0.5015358,0.4752412,0.2956559,-0.0226008,0.8426492,0.0065499,0.5379485
1413393219405760512,-0.5084403,0.4934643,0.3109125,-0.0221383,0.8406818,0.0045172,0.5410579
1413393219505760512,-0.5098462,0.5107772,0.3085823,-0.0218337,0.8369633,0.0049738,0.5468007
1413393219605760512,-0.5074512,0.5278959,0.3020412,-0.0175528,0.8310890,0.0030335,0.5558541
1413393219705760512,-0.5027310,0.5413361,0.3031212,-0.0152751,0.8266744,0.0027009,0.5624668
1413393219805760256,-0.4954794,0.5500727,0.3189958,-0.0115887,0.8221040,0.0058468,0.5691894
1413393219905760512,-0.4876748,0.5584846,0.3513455,-0.0088141,0.8211437,0.0070441,0.5706099
1413393220005760512,-0.4802627,0.5659449,0.3849497,-0.0052885,0.8194471,0.0079632,0.5730750
1413393220105760512,-0.4751883,0.5733212,0.4103446,-0.0035047,0.8180960,0.0081032,0.5750139
1413393220205760512,-0.4719037,0.5819867,0.4328717,-0.0012103,0.8167594,0.0084215,0.5769156
1413393220305760256,-0.4693096,0.5912379,0.4561201,0.0000169,0.8156571,0.0087619,0.5784693
1413393220405760512,-0.4672271,0.6023340,0.4801542,-0.0014747,0.8153805,0.0091122,0.5788518
1413393220505760512,-0.4699675,0.6115247,0.5048144,-0.0033270,0.8175191,0.0100460,0.5758042
1413393220605760512,-0.4727012,0.6221623,0.5229819,-0.0048628,0.8197242,0.0097038,0.5726555
1413393220705760512,-0.4751880,0.6332983,0.5300786,-0.0066106,0.8192374,0.0096494,0.5733352
1413393220805760256,-0.4792758,0.6458111,0.5276708,-0.0128644,0.8212481,0.0052660,0.5704019
1413393220905760512,-0.4823254,0.6575554,0.5297382,-0.0177466,0.8223885,-0.0003345,0.5686494
1413393221005760512,-0.4858448,0.6671408,0.5447793,-0.0147031,0.8213579,-0.0036080,0.5702123
1413393221105760512,-0.4895934,0.6724187,0.5662241,-0.0100001,0.8193727,-0.0053717,0.5731488
1413393221205760512,-0.4920796,0.6742125,0.5911260,-0.0038418,0.8182810,-0.0071130,0.5747615
1413393221305760256,-0.4932259,0.6742188,0.6171272,0.0014453,0.8186755,-0.0074214,0.5742066
1413393221405760512,-0.4920508,0.6726945,0.6446808,0.0054217,0.8196427,-0.0072923,0.5728031
1413393221505760512,-0.4867360,0.6722467,0.6700015,0.0111357,0.8200629,-0.0064018,0.5721293
1413393221605760512,-0.4781576,0.6709354,0.6860295,0.0182365,0.8200008,-0.0045904,0.5720534
1413393221705760512,-0.4701718,0.6685949,0.7003610,0.0213995,0.8162131,-0.0035592,0.5773436
1413393221805760256,-0.4564828,0.6690440,0.7156232,0.0207061,0.8112154,-0.0030427,0.5843728
1413393221905760512,-0.4456277,0.6711021,0.7335666,0.0235143,0.8081337,-0.0044570,0.5885127
1413393222005760512,-0.4288749,0.6748345,0.7464034,0.0287581,0.8085845,-0.0092258,0.5876044
