#timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
1403638523427829504,0.0327183,-0.0205894,0.3266642,-0.0603622,0.8032357,0.0171925,0.5923455
1403638523527829504,0.0325451,-0.0256450,0.2798509,-0.0515779,0.8108129,0.0189662,0.5827198
1403638523627829504,0.0265558,-0.0326635,0.2291350,-0.0416869,0.8215314,0.0211416,0.5682441
1403638523727829504,0.0201035,-0.0397981,0.1793139,-0.0365465,0.8275960,0.0239832,0.5596195
1403638523827829504,0.0136898,-0.0458712,0.1335172,-0.0379705,0.8311963,0.0287825,0.5539336
1403638523927829504,0.0055279,-0.0519614,0.0938748,-0.0289198,0.8314843,0.0317589,0.5538852
1403638524027829504,-0.0010305,-0.0547700,0.0694956,-0.0193819,0.8328777,0.0389524,0.5517444
1403638524127829504,-0.0050901,-0.0554750,0.0712473,-0.0155071,0.8369063,0.0466761,0.5451318
1403638524227829504,-0.0060730,-0.0550319,0.1012585,-0.0221914,0.8403254,0.0506846,0.5392512
1403638524327829504,-0.0033438,-0.0546803,0.1507906,-0.0334457,0.8395423,0.0525671,0.5397100
1403638524427829504,0.0029022,-0.0542230,0.2092791,-0.0460969,0.8347361,0.0532828,0.5461242
1403638524527829504,0.0102325,-0.0543693,0.2703321,-0.0592697,0.8270110,0.0577486,0.5560621
1403638524627829504,0.0193843,-0.0534182,0.3287523,-0.0603786,0.8204854,0.0539168,0.5659073
1403638524727829504,0.0266536,-0.0505520,0.3768306,-0.0505300,0.8153192,0.0481868,0.5747864
1403638524827829504,0.0327081,-0.0471164,0.4105844,-0.0360762,0.8126291,0.0419217,0.5801509
1403638524927829504,0.0364867,-0.0423266,0.4298016,-0.0380197,0.8113979,0.0405201,0.5818471
1403638525027829504,0.0387060,-0.0397114,0.4296025,-0.0406353,0.8090091,0.0427820,0.5848271
1403638525127829504,0.0399842,-0.0370497,0.4065688,-0.0332248,0.8063340,0.0447434,0.5888290
1403638525227829504,0.0439161,-0.0356394,0.3658782,-0.0270896,0.8066147,0.0469623,0.5885859
1403638525327829504,0.0409486,-0.0361117,0.3157533,-0.0281824,0.8128474,0.0519630,0.5794693
1403638525427829504,0.0379214,-0.0363600,0.2619695,-0.0328682,0.8249598,0.0553855,0.5615100
1403638525527829504,0.0313443,-0.0347776,0.2115649,-0.0416182,0.8366497,0.0560010,0.5432762
1403638525627829504,0.0283274,-0.0353214,0.1668656,-0.0465352,0.8426259,0.0552107,0.5336364
1403638525727829504,0.0261381,-0.0365462,0.1315012,-0.0457060,0.8437321,0.0515468,0.5323251
1403638525827829504,0.0241941,-0.0373726,0.1057418,-0.0410454,0.8416644,0.0455145,0.5365116
1403638525927829504,0.0196519,-0.0412769,0.0890501,-0.0345799,0.8398106,0.0447203,0.5399282
